"id","p_value","corr","hgnc_symbol","corr_spearman","p_value_spearman"
"ENSG00000187555",0.00399083051269017,0.695485888866022,"USP7",0.510714285714286,0.054295541055358
"ENSG00000115020",0.00518693217401455,0.681035825789722,"PIKFYVE",0.510714285714286,0.054295541055358
"ENSG00000105227",0.0056827123774954,0.675816112593693,"PRX",0.510714285714286,0.054295541055358
"ENSG00000273369",0.00580688335557541,0.674565453762337,"",0.510714285714286,0.054295541055358
"ENSG00000139291",0.00607642219120598,0.671921654221684,"TMEM19",0.510714285714286,0.054295541055358
"ENSG00000177125",0.00647071716212055,0.668216088543352,"ZBTB34",0.510714285714286,0.054295541055358
"ENSG00000254198",0.00995642971307819,0.641429253967717,"",0.510714285714286,0.054295541055358
"ENSG00000151093",0.0128532956745457,0.624322773735398,"OXSM",0.510714285714286,0.054295541055358
"ENSG00000126522",0.0139780169994485,-0.618487504004788,"ASL",-0.510714285714286,0.054295541055358
"ENSG00000149554",0.0145947717203883,0.615440581746755,"CHEK1",0.510714285714286,0.054295541055358
"ENSG00000042088",0.0149164427513427,0.613890770811563,"TDP1",0.510714285714286,0.054295541055358
"ENSG00000185250",0.0183474743762273,0.598780914020827,"PPIL6",0.510714285714286,0.054295541055358
"ENSG00000198673",0.0205472185366112,0.590204633203556,"TAFA2",0.510714285714286,0.054295541055358
"ENSG00000283341",0.0237435873939473,0.578915659552409,"",0.510714285714286,0.054295541055358
"ENSG00000279265",0.0249674591469863,0.574899392114028,"",0.510714285714286,0.054295541055358
"ENSG00000221909",0.0350820182028276,0.546390303988322,"FAM200A",0.510714285714286,0.054295541055358
"ENSG00000188428",0.0405892780243027,0.533408325235012,"BLOC1S5",0.510714285714286,0.054295541055358
"ENSG00000121680",0.0466143627246116,0.520629266732234,"PEX16",0.510714285714286,0.054295541055358
"ENSG00000076826",0.00160643583619961,0.740089499067914,"CAMSAP3",0.505808959793933,0.0544010237038465
"ENSG00000270659",0.00668890344010098,0.666241505234972,"",0.505808959793933,0.0544010237038465
"ENSG00000272115",0.0061849144980137,0.67088357652566,"",0.505538112380049,0.054551645757699
"ENSG00000125551",0.00657470977962823,0.667268520446645,"PLGLB2",0.505538112380049,0.054551645757699
"ENSG00000264497",0.0118034955893986,0.630138355728706,"",0.505525441880976,0.0545586994667922
"ENSG00000238364",0.0350560529481622,0.546455008850967,"RNU7-140P",0.505525441880976,0.0545586994667922
"ENSG00000267623",0.0324941709786731,0.553023729971386,"",0.505470593977962,0.0545892411779463
"ENSG00000254949",0.0417674170424754,0.530803825585709,"GNG5P3",0.505332112790872,0.0546664092464342
"ENSG00000111981",0.00737909215092951,0.660312018985699,"ULBP1",0.504524979109513,0.0551177708827476
"ENSG00000155980",0.0458797399267236,0.522119377143739,"KIF5A",0.504524979109513,0.0551177708827476
"ENSG00000253621",7.60620709545597e-05,0.844046647800748,"RPSAP74",0.504458579122099,0.0551550237630253
"ENSG00000181291",0.00299007979549405,0.710526464277305,"TMEM132E",0.504184173365516,0.0553091710385759
"ENSG00000237402",0.0385819116778231,0.537978595733351,"CAMTA1-IT1",0.504184173365516,0.0553091710385759
"ENSG00000264706",0.0451220765419817,0.523674813384899,"RN7SL217P",0.504184173365516,0.0553091710385759
"ENSG00000174145",0.0142234653078818,0.617262710241401,"NWD2",0.503913257841636,0.0554616665655683
"ENSG00000229914",0.00442156966346129,0.689929103659899,"",0.503639352515863,0.0556161573801523
"ENSG00000219163",0.0199196583383974,0.592576621359042,"HMGB1P20",0.503639352515863,0.0556161573801523
"ENSG00000207924",0.00567271225010856,0.675917770619466,"MIR196A2",0.502917712190195,0.0560246905268883
"ENSG00000234503",0.00567271225010856,0.675917770619466,"",0.502917712190195,0.0560246905268883
"ENSG00000218016",0.00882553676901727,0.649176980675025,"ZKSCAN8P2",0.502917712190195,0.0560246905268883
"ENSG00000173557",0.0146882362786489,0.614987571946268,"CIMIP2C",0.502917712190195,0.0560246905268883
"ENSG00000147381",0.0151669924653633,0.612701408241665,"MAGEA4",0.502917712190195,0.0560246905268883
"ENSG00000188282",0.0173917636919097,0.602754581935608,"RUFY4",0.502917712190195,0.0560246905268883
"ENSG00000232829",0.0173917636919097,0.602754581935608,"GSTO3P",0.502917712190195,0.0560246905268883
"ENSG00000235303",0.0173917636919097,0.602754581935608,"",0.502917712190195,0.0560246905268883
"ENSG00000259130",0.0173917636919097,0.602754581935608,"",0.502917712190195,0.0560246905268883
"ENSG00000259457",0.0173917636919097,0.602754581935608,"",0.502917712190195,0.0560246905268883
"ENSG00000279521",0.0173917636919097,0.602754581935608,"",0.502917712190195,0.0560246905268883
"ENSG00000239472",0.0370915235302468,0.541487882946268,"RN7SL221P",0.502917712190195,0.0560246905268883
"ENSG00000139977",0.00197022016968605,0.730773807437218,"NAA30",0.507142857142857,0.056215875993234
"ENSG00000065457",0.0069323234511574,0.664097532869523,"ADAT1",0.507142857142857,0.056215875993234
"ENSG00000001167",0.00918519937251369,0.646632740879486,"NFYA",0.507142857142857,0.056215875993234
"ENSG00000215012",0.011214073000981,0.633581953377528,"RTL10",0.507142857142857,0.056215875993234
"ENSG00000114126",0.0114894198157621,0.63195619690379,"TFDP2",0.507142857142857,0.056215875993234
"ENSG00000160710",0.0122650658530648,0.627533871447125,"ADAR",0.507142857142857,0.056215875993234
"ENSG00000150316",0.0137496364016703,0.619642166207557,"CWC15",0.507142857142857,0.056215875993234
"ENSG00000101138",0.0195526941174682,0.593990253091032,"CSTF1",0.507142857142857,0.056215875993234
"ENSG00000269813",0.0198114813256562,0.592991257320844,"",0.507142857142857,0.056215875993234
"ENSG00000117569",0.0238534874102236,0.578548662708964,"PTBP2",0.507142857142857,0.056215875993234
"ENSG00000117133",0.0261103315295667,0.571281760391049,"RPF1",0.507142857142857,0.056215875993234
"ENSG00000235138",0.0279171507194193,0.565799973292505,"",0.507142857142857,0.056215875993234
"ENSG00000167220",0.0332068846145427,0.551158398812299,"HDHD2",0.507142857142857,0.056215875993234
"ENSG00000173846",0.0352985994919664,-0.545851980282186,"PLK3",-0.507142857142857,0.056215875993234
"ENSG00000164366",0.036343987364172,0.543287832531709,"CCDC127",0.507142857142857,0.056215875993234
"ENSG00000279348",0.0393066527090636,0.536308548888149,"",0.507142857142857,0.056215875993234
"ENSG00000106009",0.0464373534873852,0.520986717316218,"BRAT1",0.507142857142857,0.056215875993234
"ENSG00000197798",0.0496826042282541,0.514586716496937,"FAM118B",0.507142857142857,0.056215875993234
"ENSG00000270021",0.00383721224106505,0.697583216505171,"",0.501901147542782,0.0566039005853897
"ENSG00000280206",0.0187866125164588,0.59700817533787,"",0.501901147542782,0.0566039005853897
"ENSG00000222585",0.000329094698259465,0.801307562536157,"RNA5SP494",0.501795337912858,0.0566644382616932
"ENSG00000227403",0.0221788675938869,0.584286673851416,"LINC01806",0.501795337912858,0.0566644382616932
"ENSG00000236259",0.0433951656466581,0.527293675766824,"PPIAP64",0.501795337912858,0.0566644382616932
"ENSG00000249881",0.0242240590712609,0.577320588811372,"",0.501787041563823,0.0566691869139764
"ENSG00000255118",0.00150334736340904,0.743037245912605,"",0.501651683705642,0.0567467039106265
"ENSG00000142449",0.0145397553010545,0.615708287887412,"FBN3",0.501651683705642,0.0567467039106265
"ENSG00000211745",0.0196741724073973,0.593520057831746,"TRBV4-2",0.501055736731906,0.0570889131916644
"ENSG00000231741",0.0196741724073973,0.593520057831746,"",0.501055736731906,0.0570889131916644
"ENSG00000262962",0.0196741724073973,0.593520057831746,"KARS1P3",0.501055736731906,0.0570889131916644
"ENSG00000273721",0.0196741724073973,0.593520057831746,"",0.501055736731906,0.0570889131916644
"ENSG00000276110",0.0196741724073973,0.593520057831746,"",0.501055736731906,0.0570889131916644
"ENSG00000213117",0.0200526842077083,0.592069097451435,"MEMO1P2",0.501055736731906,0.0570889131916644
"ENSG00000231373",0.0206010521764328,0.590003751319623,"GNA14-AS1",0.501055736731906,0.0570889131916644
"ENSG00000206066",0.0211587421732852,0.587945965812405,"IGLL3P",0.501055736731906,0.0570889131916644
"ENSG00000223707",0.0213683534199456,0.587183245225907,"SFR1P2",0.501055736731906,0.0570889131916644
"ENSG00000239702",0.0213683534199456,0.587183245225907,"RN7SL507P",0.501055736731906,0.0570889131916644
"ENSG00000258787",0.0213683534199456,0.587183245225907,"SEPHS1P2",0.501055736731906,0.0570889131916644
"ENSG00000274588",0.0213683534199456,0.587183245225907,"DGKK",0.501055736731906,0.0570889131916644
"ENSG00000277647",0.0213683534199456,0.587183245225907,"",0.501055736731906,0.0570889131916644
"ENSG00000229979",0.0236833934419961,0.579117217475194,"HMGN2P48",0.501055736731906,0.0570889131916644
"ENSG00000225935",0.0240717950340908,0.577823450653665,"BANF1P5",0.501055736731906,0.0570889131916644
"ENSG00000200361",0.0302711712001978,0.559046775123195,"",0.501055736731906,0.0570889131916644
"ENSG00000207632",0.0302711712001978,0.559046775123195,"MIR588",0.501055736731906,0.0570889131916644
"ENSG00000211752",0.0302711712001978,0.559046775123195,"TRBV27",0.501055736731906,0.0570889131916644
"ENSG00000222578",0.0302711712001978,0.559046775123195,"RNA5SP345",0.501055736731906,0.0570889131916644
"ENSG00000223820",0.0302711712001978,0.559046775123195,"CFL1P1",0.501055736731906,0.0570889131916644
"ENSG00000227234",0.0302711712001978,0.559046775123195,"SPANXB1",0.501055736731906,0.0570889131916644
"ENSG00000232511",0.0302711712001978,0.559046775123195,"OR2AH1P",0.501055736731906,0.0570889131916644
"ENSG00000234315",0.0302711712001978,0.559046775123195,"OSTCP5",0.501055736731906,0.0570889131916644
"ENSG00000236653",0.0302711712001978,0.559046775123195,"LINC01923",0.501055736731906,0.0570889131916644
"ENSG00000254311",0.0302711712001978,0.559046775123195,"SNRPCP17",0.501055736731906,0.0570889131916644
"ENSG00000262712",0.0302711712001978,0.559046775123195,"",0.501055736731906,0.0570889131916644
"ENSG00000255050",0.00451408180870738,0.688792148438056,"",0.500921229258731,0.0571663590385676
"ENSG00000207996",0.00614179201882771,0.671294448408489,"MIR301A",0.500921229258731,0.0571663590385676
"ENSG00000270469",0.0184408990818009,0.598401066903358,"",0.500693962859993,0.057297387242471
"ENSG00000137269",0.000680886619981251,0.775485883897628,"LRRC1",0.500447027357954,0.0574400038027296
"ENSG00000277290",0.0368901481201057,0.541970075822607,"",0.500447027357954,0.0574400038027296
"ENSG00000263753",0.0117960679938978,-0.630180909267862,"LINC00667",-0.500447027357954,0.0574400038027297
"ENSG00000145063",0.00925262936375656,0.6461644504636,"",0.499660825286011,0.0578957969582506
"ENSG00000267868",0.0103099474029586,0.639148773259699,"",0.499660825286011,0.0578957969582506
"ENSG00000200750",0.0108861106139167,0.635559425478968,"",0.499660825286011,0.0578957969582506
"ENSG00000105427",0.00309220198255614,0.708821766049254,"CNFN",0.499610237695736,0.0579252146847656
"ENSG00000231074",0.00514683052553496,0.681475036501446,"HCG18",0.499610237695736,0.0579252146847656
"ENSG00000180042",5.67154699642381e-05,0.851356460987461,"OR1R1P",0.499600680880375,0.057930773394052
"ENSG00000284721",0.00092170467239206,0.763653877216383,"",0.499600680880375,0.057930773394052
"ENSG00000229101",0.00491182999309358,0.684104759928109,"ELOCP20",0.499600680880375,0.057930773394052
"ENSG00000226281",0.0058122109074315,0.674512268593566,"",0.499600680880375,0.057930773394052
"ENSG00000207625",0.000749145169723333,0.771825776482127,"MIR128-2",0.503571428571428,0.0581868103840016
"ENSG00000174839",0.00112272552861214,0.755571845428982,"DENND6A",0.503571428571428,0.0581868103840016
"ENSG00000129810",0.00505734123996541,0.68246501501508,"SGO1",0.503571428571428,0.0581868103840016
"ENSG00000130758",0.00810099633563667,0.654559468002076,"MAP3K10",0.503571428571428,0.0581868103840016
"ENSG00000120725",0.0117887963797423,-0.630222589351712,"SIL1",-0.503571428571428,0.0581868103840016
"ENSG00000154781",0.0145387280296889,0.615713293959508,"CCDC174",0.503571428571428,0.0581868103840016
"ENSG00000137133",0.0153016740213444,0.612068329739121,"HINT2",0.503571428571428,0.0581868103840016
"ENSG00000227006",0.0157496479126924,0.609993065770905,"",0.503571428571428,0.0581868103840016
"ENSG00000169914",0.0179930566340897,0.600235549878743,"OTUD3",0.503571428571428,0.0581868103840016
"ENSG00000177640",0.0230978757873562,0.581098438513689,"CASC2",0.503571428571428,0.0581868103840016
"ENSG00000266456",0.0259019643326981,0.571932243576284,"",0.503571428571428,0.0581868103840016
"ENSG00000165669",0.0265635568789322,0.569880349139581,"FAM204A",0.503571428571428,0.0581868103840016
"ENSG00000118985",0.0297568195379498,-0.560487589780084,"ELL2",-0.503571428571428,0.0581868103840016
"ENSG00000070476",0.0340751184578773,0.54892621122036,"ZXDC",0.503571428571428,0.0581868103840016
"ENSG00000261716",0.0352032045515687,0.546088783582332,"H2BC20P",0.503571428571428,0.0581868103840016
"ENSG00000278918",0.0363662930468854,-0.543233725279926,"",-0.503571428571428,0.0581868103840016
"ENSG00000115137",0.0468336907478471,0.520187745892188,"DNAJC27",0.503571428571428,0.0581868103840016
"ENSG00000270948",0.0182135607239548,0.599327978842489,"MTDHP1",0.49911935433334,0.0582112399272117
"ENSG00000253084",0.0405739462429102,0.533442587346184,"RNU6-840P",0.498659716545962,0.058479991481249
"ENSG00000153157",0.00120237992596163,0.752691827771261,"SYCP2L",0.498264182705516,0.0587119843658805
"ENSG00000218632",0.000286430354918689,0.805858317478345,"RPL7P28",0.498211085499195,0.0587431785116673
"ENSG00000251463",0.00210677527335154,0.72763321962038,"FKBP4P1",0.498211085499195,0.0587431785116673
"ENSG00000180999",0.00797743940518149,0.655514694572393,"C1orf105",0.498211085499195,0.0587431785116673
"ENSG00000267432",0.0303155079296954,0.55892344424345,"DNAH17-AS1",0.498211085499195,0.0587431785116673
"ENSG00000259483",0.00816110658807274,0.65409887809686,"",0.497955001655239,0.058893795158003
"ENSG00000003137",0.00178387292410274,0.735354718817066,"CYP26B1",0.497777925530309,0.0589981075523332
"ENSG00000180432",0.00178232126310708,0.735394446423678,"CYP8B1",0.497534609008198,0.0591416604561259
"ENSG00000217746",0.0106184400110381,0.637208048734324,"",0.497534609008198,0.0591416604561259
"ENSG00000140932",0.0112121791370857,0.633593242531744,"CMTM2",0.496929346597888,0.0594998592094762
"ENSG00000278970",0.0100211667961315,-0.641006972279958,"HEIH",-0.496872405733969,0.0595336383405055
"ENSG00000260988",0.0361048922042331,0.543869374846876,"",0.496110723871331,0.0599868359840024
"ENSG00000279020",0.0173459349072475,0.602949305279284,"C18orf15",0.495841046442643,0.0601478932164091
"ENSG00000178107",5.02636470303783e-05,0.854257316245531,"",0.5,0.0602091341911423
"ENSG00000278937",0.000615015534045112,0.779312532137268,NA,0.5,0.0602091341911423
"ENSG00000119636",0.00283364625180442,0.713230230103565,"BBOF1",0.5,0.0602091341911423
"ENSG00000007237",0.00607906011102356,0.671896241279824,"GAS7",0.5,0.0602091341911423
"ENSG00000228010",0.0111669817911182,0.633863101269011,"",0.5,0.0602091341911423
"ENSG00000133256",0.0113898489017673,0.63254056866099,"PDE6B",0.5,0.0602091341911423
"ENSG00000182518",0.0127371054639212,0.624947874059591,"FAM104B",0.5,0.0602091341911423
"ENSG00000090975",0.0128272099955824,0.624462731332722,"PITPNM2",0.5,0.0602091341911423
"ENSG00000133302",0.0149708040690081,0.613631413887647,"SLF1",0.5,0.0602091341911423
"ENSG00000176022",0.0189848410533333,0.596218352110496,"B3GALT6",0.5,0.0602091341911423
"ENSG00000232149",0.0211142646367562,0.588108549587215,"FERP1",0.5,0.0602091341911423
"ENSG00000111879",0.0247032031089834,0.575753700538343,"FAM184A",0.5,0.0602091341911423
"ENSG00000086848",0.028706041607657,0.56349047167205,"ALG9",0.5,0.0602091341911423
"ENSG00000142208",0.0304640024121594,0.558511366594183,"AKT1",0.5,0.0602091341911423
"ENSG00000118200",0.0310447356330978,-0.556914195057085,"CAMSAP2",-0.5,0.0602091341911423
"ENSG00000174371",0.0350152975771774,0.546556642786581,"EXO1",0.5,0.0602091341911423
"ENSG00000176946",0.0360966891835869,0.543889377784955,"THAP4",0.5,0.0602091341911423
"ENSG00000143228",0.0376767628247527,0.5400975383212,"NUF2",0.5,0.0602091341911423
"ENSG00000198885",0.0438597671138955,0.526309732906153,"ITPRIPL1",0.5,0.0602091341911423
"ENSG00000106144",0.0488064280084757,0.51628351603395,"CASP2",0.5,0.0602091341911423
"ENSG00000111331",0.00086114239794811,0.766368581311511,"OAS3",0.495581122875609,0.060303422807948
"ENSG00000229309",0.00321857000149803,0.706773460490668,"",0.495581122875609,0.060303422807948
"ENSG00000260084",0.0496629375783205,0.514624560202618,"",0.495581122875609,0.060303422807948
"ENSG00000215840",0.014318664359143,0.616792062281525,"",0.495515604482557,0.060342672958157
"ENSG00000227087",0.022298923964726,0.583864520506731,"RBMX2P5",0.495408392730385,0.0604069404649195
"ENSG00000165730",0.000296400568364741,0.804747549818726,"STOX1",0.495259066826892,0.0604965360296836
"ENSG00000241003",0.00602191143101169,0.672448753457288,"",0.495259066826892,0.0604965360296836
"ENSG00000229589",6.78279797725961e-05,0.846944838172255,"ACVR2B-AS1",0.495085094921976,0.0606010410675052
"ENSG00000213888",0.00215524987652285,0.726557640331762,"LINC01521",0.495085094921976,0.0606010410675052
"ENSG00000274170",0.0459270239711633,0.522022937315718,"",0.495018920626702,0.0606408264605865
"ENSG00000281831",0.0459270239711633,0.522022937315718,"",0.495018920626702,0.0606408264605865
"ENSG00000249876",0.00714620781458952,0.662262058480157,"",0.495017188395234,0.060641868170053
"ENSG00000226132",0.0204662839495214,0.590507401780896,"RPS3AP46",0.495017188395234,0.060641868170053
"ENSG00000206557",3.52996179293476e-05,0.862406043747125,"TRIM71",0.494626833085531,0.0608769476601561
"ENSG00000173825",0.00299747313127577,0.710401501299312,"TIGD3",0.494626833085531,0.0608769476601561
"ENSG00000242888",0.0260921546573852,0.571338348153285,"",0.494626833085531,0.0608769476601561
"ENSG00000259719",0.0135672570792216,0.62057496136084,"LINC02284",0.493713729557166,0.0614294230488383
"ENSG00000257179",0.017644600553827,0.601687329551191,"HMGN2P6",0.493713729557166,0.0614294230488383
"ENSG00000227200",0.0197258162044003,-0.593320838048563,"",-0.493713729557166,0.0614294230488383
"ENSG00000116990",2.13267770294755e-05,0.873200573038985,"MYCL",0.493297784109984,0.0616822959788765
"ENSG00000186452",0.00980277048482619,0.642440226317297,"TMPRSS12",0.493282176452572,0.0616917993099913
"ENSG00000213925",0.0138415454972075,0.619175714231413,"NPM1P33",0.493282176452572,0.0616917993099913
"ENSG00000140521",9.95209855727906e-05,0.837013820342383,"POLG",0.493164730335783,0.0617633450821491
"ENSG00000154258",0.0272456278810973,0.567805081745085,"ABCA9",0.493164730335783,0.0617633450821491
"ENSG00000151414",0.000179458664258628,0.820367146409704,"NEK7",0.492422168303514,0.0622170947006379
"ENSG00000260392",0.00849141389324605,0.651614341109622,"",0.492422168303514,0.0622170947006379
"ENSG00000258429",0.0015030090175988,0.743047185295876,"PDF",0.496428571428571,0.062283635114077
"ENSG00000159210",0.00602193095911846,0.672448563954733,"SNF8",0.496428571428571,0.062283635114077
"ENSG00000116198",0.00643127104989239,0.668578656800683,"CEP104",0.496428571428571,0.062283635114077
"ENSG00000165185",0.00729127108377345,0.661041622479366,"KIAA1958",0.496428571428571,0.062283635114077
"ENSG00000273117",0.0110609990529906,0.634499240144989,"INSIG1-DT",0.496428571428571,0.062283635114077
"ENSG00000172508",0.0124299466955702,0.62662195452837,"CARNS1",0.496428571428571,0.062283635114077
"ENSG00000171865",0.017402494530834,0.602709044347757,"RNASEH1",0.496428571428571,0.062283635114077
"ENSG00000169967",0.0182263142649579,0.599275745242333,"MAP3K2",0.496428571428571,0.062283635114077
"ENSG00000130193",0.025231048118204,0.574054053338103,"THEM6",0.496428571428571,0.062283635114077
"ENSG00000110200",0.0278536476631668,0.565988016069454,"ANAPC15",0.496428571428571,0.062283635114077
"ENSG00000122696",0.0307811085238795,0.557636426242527,"SLC25A51",0.496428571428571,0.062283635114077
"ENSG00000105402",0.0307870779641575,0.557620020956431,"NAPA",0.496428571428571,0.062283635114077
"ENSG00000140320",0.0376401042588416,0.540184152372206,"BAHD1",0.496428571428571,0.062283635114077
"ENSG00000105849",0.0380190492678011,0.53929183008587,"POLR1F",0.496428571428571,0.062283635114077
"ENSG00000120802",0.0399999521967918,0.534732285701788,"TMPO",0.496428571428571,0.062283635114077
"ENSG00000111860",0.0427971209032299,0.528571790340685,"CEP85L",0.496428571428571,0.062283635114077
"ENSG00000167528",0.0458390120747868,0.522202503967892,"ZNF641",0.496428571428571,0.062283635114077
"ENSG00000259797",0.0465983260817518,0.52066160962063,"",0.496428571428571,0.062283635114077
"ENSG00000079134",0.0468009078750837,0.520253642653541,"THOC1",0.496428571428571,0.062283635114077
"ENSG00000111012",0.0489521098196658,0.515999842917449,"CYP27B1",0.496428571428571,0.062283635114077
"ENSG00000235224",0.0491082198092325,0.515696553271244,"",0.491911854631775,0.0625303268428061
"ENSG00000253651",0.0233289370371317,0.580312078128782,"SOD1P3",0.491552008055482,0.0627518889097144
"ENSG00000237877",0.0105753354710047,0.637476555161077,"LINC01473",0.491510473297991,0.0627774990076357
"ENSG00000267127",0.04653035406981,0.520798787700303,"",0.491510473297991,0.0627774990076357
"ENSG00000235127",0.0126965259341519,0.625167233020547,"",0.491155960174759,0.0629963985532124
"ENSG00000266984",0.0404584722254923,0.533700948364658,"POLR3GP2",0.491155960174759,0.0629963985532124
"ENSG00000279320",0.040688100870134,0.533187715322585,"",0.491155960174759,0.0629963985532124
"ENSG00000264292",0.0301337393984194,0.559429934389663,"MIR2467",0.491042580671868,0.06306652319021
"ENSG00000223509",0.00797881114238721,0.655504026082453,"WHAMMP1",0.490577890519606,0.0633545234261612
"ENSG00000154252",0.00491729015080737,0.68404254007823,"GAL3ST2",0.490433695910093,0.0634440842721523
"ENSG00000237226",0.00491729015080737,0.68404254007823,"RPS3AP39",0.490433695910093,0.0634440842721523
"ENSG00000128242",0.0116738554592268,0.630884087597184,"GAL3ST1",0.490433695910093,0.0634440842721523
"ENSG00000061492",0.0287358725724394,0.563404086436787,"WNT8A",0.490433695910093,0.0634440842721523
"ENSG00000091138",0.0114956575409388,0.631919719625862,"SLC26A3",0.490109979706384,0.0636454823249226
"ENSG00000266074",0.00949794292635609,0.644482981178189,"BAHCC1",0.489723162485998,0.0638867456899591
"ENSG00000219665",0.0341514558675491,0.548732000088642,"ZNF433-AS1",0.489723162485998,0.0638867456899591
"ENSG00000133067",0.00886288626690277,0.648909036583035,"LGR6",0.489400114073678,0.06408874299693
"ENSG00000253208",0.0296616405638795,0.560756263004684,"PSME2P5",0.489029743896946,0.0643208989614473
"ENSG00000252722",0.0416526463077305,0.531055129770031,"",0.489029743896946,0.0643208989614473
"ENSG00000220585",0.0431512709994294,0.527813329598352,"DDX18P6",0.488982104521499,0.0643508045090754
"ENSG00000235182",0.0431512709994294,0.527813329598352,"",0.488982104521499,0.0643508045090754
"ENSG00000235899",0.0431512709994294,0.527813329598352,"LINC01564",0.488982104521499,0.0643508045090754
"ENSG00000254575",0.0431512709994294,0.527813329598352,"",0.488982104521499,0.0643508045090754
"ENSG00000269974",0.0431512709994294,0.527813329598352,NA,0.488982104521499,0.0643508045090754
"ENSG00000152944",0.00126182395860194,0.750641404500628,"MED21",0.492857142857143,0.0644110981761851
"ENSG00000217555",0.0013055619408637,0.749181991893159,"CKLF",0.492857142857143,0.0644110981761851
"ENSG00000078124",0.00504131243530091,0.682643796130854,"ACER3",0.492857142857143,0.0644110981761851
"ENSG00000009790",0.00533670737028163,0.679418812605884,"TRAF3IP3",0.492857142857143,0.0644110981761851
"ENSG00000101558",0.00543290408730717,0.678399082665263,"VAPA",0.492857142857143,0.0644110981761851
"ENSG00000166439",0.0065261210993148,0.667709773723217,"RNF169",0.492857142857143,0.0644110981761851
"ENSG00000154370",0.00902584355435308,0.647750221888291,"TRIM11",0.492857142857143,0.0644110981761851
"ENSG00000090889",0.0142815902210674,0.616975062028426,"KIF4A",0.492857142857143,0.0644110981761851
"ENSG00000179981",0.0149205375158595,0.613871209361911,"TSHZ1",0.492857142857143,0.0644110981761851
"ENSG00000115762",0.0163496963456372,0.607283460251928,"PLEKHB2",0.492857142857143,0.0644110981761851
"ENSG00000136699",0.0177296665025534,0.60133089930678,"SMPD4",0.492857142857143,0.0644110981761851
"ENSG00000071539",0.0239071184419365,0.578370035641213,"TRIP13",0.492857142857143,0.0644110981761851
"ENSG00000278879",0.0266381374990449,0.569651478841188,"",0.492857142857143,0.0644110981761851
"ENSG00000162664",0.0278140229246169,0.566105515614957,"ZNF326",0.492857142857143,0.0644110981761851
"ENSG00000141556",0.0282089952501064,0.564939909542371,"TBCD",0.492857142857143,0.0644110981761851
"ENSG00000073598",0.0354607820654705,0.545450484271181,"FNDC8",0.492857142857143,0.0644110981761851
"ENSG00000170860",0.0460099602477665,0.521853958821744,"LSM3",0.492857142857143,0.0644110981761851
"ENSG00000115163",0.0497708334397365,0.514417076285775,"CENPA",0.492857142857143,0.0644110981761851
"ENSG00000258619",0.00548600085448823,0.677842333042982,"",0.488093530091976,0.0649104538401658
"ENSG00000156097",0.00327893899227025,0.705817508308901,"GPR61",0.487935851674006,0.0650101311519627
"ENSG00000249242",0.00337872551960282,0.704267705543304,"TMEM150C",0.487935851674006,0.0650101311519627
"ENSG00000231473",0.01609929870512,0.608404692380631,"RB1-DT",0.487458328258205,0.0653126763258632
"ENSG00000224677",0.0387507304241292,0.537587505199248,"PDIA3P2",0.487458328258205,0.0653126763258632
"ENSG00000267338",0.000964700150208187,0.761813067443905,"",0.487353288193716,0.0653793632107902
"ENSG00000100604",0.0317438651696512,0.555020968016763,"CHGA",0.486903527619134,0.0656654604750577
"ENSG00000161270",0.000131830733818149,0.829292838196299,"NPHS1",0.485850203424952,0.0663390339932093
"ENSG00000136213",0.000270121406947661,0.807745448113354,"CHST12",0.485850203424952,0.0663390339932093
"ENSG00000257838",0.0010014532785477,0.760291467919421,"OTOAP1",0.485850203424952,0.0663390339932093
"ENSG00000204622",0.00391416588253993,0.696524397557617,"HLA-J",0.485850203424952,0.0663390339932093
"ENSG00000283097",0.0145740043995227,0.615541542333045,"",0.485850203424952,0.0663390339932093
"ENSG00000227890",0.00972658421626721,0.642946074631682,"PSMA2P3",0.485635497811573,0.0664769432601247
"ENSG00000225292",0.0244374107914393,0.576620007614993,"LINC02935",0.485635497811573,0.0664769432601247
"ENSG00000235518",0.000194577458490381,0.81794375486201,"",0.489285714285714,0.0665923053091992
"ENSG00000228723",0.000508341413888292,0.786284448639519,"SRGAP3-AS2",0.489285714285714,0.0665923053091992
"ENSG00000127507",0.000708123061713468,0.773991193223007,"ADGRE2",0.489285714285714,0.0665923053091992
"ENSG00000212694",0.00216074036395356,0.726437041894496,"LINC01089",0.489285714285714,0.0665923053091992
"ENSG00000130717",0.00273240026302708,0.715044415500337,"UCK1",0.489285714285714,0.0665923053091992
"ENSG00000000457",0.00364939130677088,0.700240265254301,"SCYL3",0.489285714285714,0.0665923053091992
"ENSG00000100479",0.00420876579708703,0.692617905865541,"POLE2",0.489285714285714,0.0665923053091992
"ENSG00000163320",0.00610629647653807,0.671634361471874,"CGGBP1",0.489285714285714,0.0665923053091992
"ENSG00000279933",0.00820186682301681,0.653788067373473,"",0.489285714285714,0.0665923053091992
"ENSG00000136014",0.00881604872004735,0.649245188974669,"USP44",0.489285714285714,0.0665923053091992
"ENSG00000145675",0.0125014355232585,0.626229482944901,"PIK3R1",0.489285714285714,0.0665923053091992
"ENSG00000268357",0.0126304393632157,0.625525641238765,"VN1R81P",0.489285714285714,0.0665923053091992
"ENSG00000160097",0.0169886218636638,0.604481229868851,"FNDC5",0.489285714285714,0.0665923053091992
